id_institucion,nombre,tipo,estatus,area,escolaridad,palabras_clave_ingreso,palabras_clave_egreso,openness,conscientiousness,extraversion,agreeableness,neuroticism
578f58,ENTRENAMIENTO DEPORTIVO,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.6,0.8,0.9,0.7,0.3
578f58,ADMINISTRACION DE EMPRESAS (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.63,0.79,0.8,0.53,0.3
578f58,MERCADOTECNIA ESTRATEGICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
578f58,EDUCACION FISICA Y DEPORTE,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.6,0.7,0.88,0.72,0.3
578f58,ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,maestría,,,0.63,0.79,0.8,0.53,0.3
578f58,EDUCACION (MAESTRIA MIXTA),FEDERAL,VIGENTE,EDUCACIÓN,maestría,,,0.73,0.79,0.76,0.79,0.39
578f58,EDUCACION (LICENCIATURA MIXTA),FEDERAL,VIGENTE,EDUCACIÓN,licenciatura,,,0.73,0.79,0.76,0.79,0.39
578f58,ENTRENAMIENTO DEPORTIVO,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.6,0.8,0.9,0.7,0.3
578f58,COMERCIO Y NEGOCIOS INTERNACIONALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
9b7d2a,DERECHO (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
9b7d2a,DERECHO (LICENCIATURA MIXTA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
9b7d2a,DERECHO CONSTITUCIONAL Y AMPARO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
9b7d2a,JUICIOS ORALES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.8,0.4,0.2
9b7d2a,CIENCIAS Y TECNICAS DE LA COMUNICACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.8,0.7,0.9,0.7,0.4
9b7d2a,DISEÑO GRAFICO DIGITAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.9,0.7,0.5,0.6,0.5
9b7d2a,PSICOLOGIA ORGANIZACIONAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.7,0.8,0.3
9b7d2a,EDUCACION Y TECNOLOGIAS PARA EL APRENDIZAJE,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
9b7d2a,PEDAGOGIA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.8,0.8,0.7,0.8,0.4
9b7d2a,EDUCACION (MAESTRIA MIXTA),FEDERAL,VIGENTE,EDUCACIÓN,maestría,,,0.73,0.79,0.76,0.79,0.39
9b7d2a,DISEÑO E INDUSTRIA DEL VESTIDO Y DE LA MODA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.9,0.7,0.6,0.6,0.5
9b7d2a,ADMINISTRACION DE EMPRESAS (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.63,0.79,0.8,0.53,0.3
9b7d2a,ADMINISTRACION DE EMPRESAS TURISTICAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
9b7d2a,ADMINISTRACION DE EMPRESAS (LICENCIATURA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.63,0.79,0.8,0.53,0.3
9b7d2a,MERCADOTECNIA (LICENCIATURA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.8,0.7,0.9,0.6,0.4
9b7d2a,CONTABILIDAD FINANCIERA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.4,0.95,0.4,0.6,0.3
9b7d2a,MERCADOTECNIA ESTRATEGICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
9b7d2a,INGENIERIA INDUSTRIAL Y LOGISTICA,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.7,0.9,0.6,0.6,0.3
9b7d2a,ADMINISTRACION Y DIRECCION EMPRESARIAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
9b7d2a,ADMINISTRACION DE NEGOCIOS (MAESTRIA ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,maestría,,,0.63,0.79,0.8,0.53,0.3
9b7d2a,MERCADOTECNIA Y MEDIOS DIGITALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.9,0.7,0.8,0.6,0.4
9b7d2a,DERECHO EMPRESARIAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.6,0.9,0.7,0.4,0.29
9b7d2a,ADMINISTRACION DE HOSPITALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
d5206e,PROGRAMACION,FEDERAL,VIGENTE,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,,,,0.9,0.8,0.4,0.6,0.4
d5206e,PSICOLOGIA ORGANIZACIONAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.7,0.8,0.3
d5206e,TECNOLOGIA EDUCATIVA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.9,0.8,0.6,0.7,0.4
d5206e,MERCADOTECNIA ESTRATEGICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
0006b1,DERECHO (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
0006b1,DERECHO (LICENCIATURA MIXTA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
0006b1,CIENCIAS Y TECNICAS DE LA COMUNICACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.8,0.7,0.9,0.7,0.4
0006b1,INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.9,0.8,0.4,0.6,0.4
0006b1,TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.9,0.8,0.4,0.6,0.4
0006b1,"EDUCACION FISICA, RECREACION Y DEPORTE",FEDERAL,VIGENTE,EDUCACIÓN,,,,0.6,0.7,0.88,0.72,0.3
0006b1,EDUCACION,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
0006b1,ADMINISTRACION DE EMPRESAS (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.63,0.79,0.8,0.53,0.3
0006b1,CONTABILIDAD Y FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.4,0.95,0.4,0.6,0.3
0006b1,ADMINISTRACION DE EMPRESAS (LICENCIATURA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.63,0.79,0.8,0.53,0.3
0006b1,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
0006b1,MERCADOTECNIA ESTRATEGICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
0006b1,ADMINISTRACION DE NEGOCIOS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
33ed5d,DERECHO (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
33ed5d,DERECHO (LICENCIATURA MIXTA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
33ed5d,CIENCIAS Y TECNICAS DE LA COMUNICACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.8,0.7,0.9,0.7,0.4
33ed5d,TECNOLOGIA EDUCATIVA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.9,0.8,0.6,0.7,0.4
33ed5d,"EDUCACION FISICA, RECREACION Y DEPORTE",FEDERAL,VIGENTE,EDUCACIÓN,,,,0.6,0.7,0.88,0.72,0.3
33ed5d,EDUCACION (MAESTRIA MIXTA),FEDERAL,VIGENTE,EDUCACIÓN,maestría,,,0.73,0.79,0.76,0.79,0.39
33ed5d,CONTABILIDAD Y FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.4,0.95,0.4,0.6,0.3
33ed5d,ADMINISTRACION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
33ed5d,ADMINISTRACION EMPRESARIAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
33ed5d,ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,maestría,,,0.63,0.79,0.8,0.53,0.3
35d9b7,DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
35d9b7,DERECHO Y CIENCIAS JURIDICAS,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.6,0.9,0.7,0.4,0.29
35d9b7,JUICIOS ORALES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.8,0.4,0.2
35d9b7,CIENCIAS Y TECNICAS DE LA COMUNICACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.8,0.7,0.9,0.7,0.4
35d9b7,TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.9,0.8,0.4,0.6,0.4
35d9b7,DISEÑO DE MODAS,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.9,0.6,0.7,0.6,0.5
35d9b7,EDUCACION (MAESTRIA MIXTA),FEDERAL,VIGENTE,EDUCACIÓN,maestría,,,0.73,0.79,0.76,0.79,0.39
35d9b7,DISEÑO E INDUSTRIA DEL VESTIDO Y DE LA MODA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.9,0.7,0.6,0.6,0.5
35d9b7,ENERGIA SUSTENTABLE,FEDERAL,VIGENTE,"INGENIERIA",,,,0.8,0.8,0.5,0.7,0.4
35d9b7,MERCADOTECNIA ESTRATEGICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
35d9b7,ADMINISTRACION EMPRESARIAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
35d9b7,ADMINISTRACION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
35d9b7,CONTABILIDAD FINANCIERA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.4,0.95,0.4,0.6,0.3
35d9b7,ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,maestría,,,0.63,0.79,0.8,0.53,0.3
35d9b7,MERCADOTECNIA Y MEDIOS DIGITALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.9,0.7,0.8,0.6,0.4
72ef31,DERECHO Y CIENCIAS JURIDICAS,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.6,0.9,0.7,0.4,0.29
72ef31,DERECHO EMPRESARIAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.6,0.9,0.7,0.4,0.29
72ef31,CIENCIAS Y TECNICAS DE LA COMUNICACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.8,0.7,0.9,0.7,0.4
72ef31,INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.9,0.8,0.4,0.6,0.4
72ef31,INGENIERIA EN DESARROLLO DE SOFTWARE,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.9,0.8,0.4,0.6,0.4
72ef31,TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.9,0.8,0.4,0.6,0.4
72ef31,DISEÑO GRAFICO DIGITAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.9,0.7,0.5,0.6,0.5
72ef31,PSICOLOGIA ORGANIZACIONAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.7,0.8,0.3
72ef31,CIENCIAS DE LA EDUCACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.73,0.79,0.76,0.79,0.39
72ef31,EDUCACION (MAESTRIA MIXTA),FEDERAL,VIGENTE,EDUCACIÓN,maestría,,,0.73,0.79,0.76,0.79,0.39
72ef31,INGENIERIA INDUSTRIAL Y LOGISTICA,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.7,0.9,0.6,0.6,0.3
72ef31,DISEÑO E INDUSTRIA DEL VESTIDO Y DE LA MODA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.9,0.7,0.6,0.6,0.5
72ef31,ADMINISTRACION EMPRESARIAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
72ef31,ADMINISTRACION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
72ef31,ADMINISTRACION DE EMPRESAS TURISTICAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
72ef31,CONTABILIDAD Y FINANZAS (LICENCIATURA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.4,0.95,0.4,0.6,0.3
72ef31,DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
72ef31,MERCADOTECNIA (LICENCIATURA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.8,0.7,0.9,0.6,0.4
72ef31,COMERCIO INTERNACIONAL Y LOGISTICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
72ef31,CONTABILIDAD FINANCIERA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.4,0.95,0.4,0.6,0.3
72ef31,ADMINISTRACION Y DIRECCION EMPRESARIAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
72ef31,ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,maestría,,,0.63,0.79,0.8,0.53,0.3
16eafc,DERECHO Y CIENCIAS JURIDICAS,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.6,0.9,0.7,0.4,0.29
16eafc,DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
16eafc,CRIMINOLOGIA Y CRIMINALISTICA FORENSES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.7,0.9,0.5,0.4,0.3
16eafc,CIENCIAS Y TECNICAS DE LA COMUNICACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.8,0.7,0.9,0.7,0.4
16eafc,PSICOLOGIA ORGANIZACIONAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.7,0.8,0.3
16eafc,TECNOLOGIA EDUCATIVA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.9,0.8,0.6,0.7,0.4
16eafc,EDUCACION FISICA Y DEPORTE,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.6,0.7,0.88,0.72,0.3
16eafc,EDUCACION (LICENCIATURA MIXTA),FEDERAL,VIGENTE,EDUCACIÓN,licenciatura,,,0.73,0.79,0.76,0.79,0.39
16eafc,PEDAGOGIA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.8,0.8,0.7,0.8,0.4
16eafc,EDUCACION (MAESTRIA MIXTA),FEDERAL,VIGENTE,EDUCACIÓN,maestría,,,0.73,0.79,0.76,0.79,0.39
16eafc,INGENIERIA INDUSTRIAL,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.7,0.9,0.6,0.6,0.3
16eafc,DISEÑO E INDUSTRIA DEL VESTIDO Y DE LA MODA,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.9,0.7,0.6,0.6,0.5
16eafc,ADMINISTRACION EMPRESARIAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
16eafc,MERCADOTECNIA ESTRATEGICA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
16eafc,CONTABILIDAD FINANCIERA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.4,0.95,0.4,0.6,0.3
16eafc,ADMINISTRACION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
16eafc,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
16eafc,INGENIERIA INDUSTRIAL Y CALIDAD,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.6,0.95,0.5,0.6,0.3
16eafc,ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,maestría,,,0.63,0.79,0.8,0.53,0.3
c41d55,DERECHO Y CIENCIAS JURIDICAS,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.6,0.9,0.7,0.4,0.29
c41d55,DERECHO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
c41d55,CRIMINOLOGIA Y CRIMINALISTICA FORENSES,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.7,0.9,0.5,0.4,0.3
c41d55,CIENCIAS Y TECNICAS DE LA COMUNICACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.8,0.7,0.9,0.7,0.4
c41d55,TECNOLOGIAS DE INFORMACION,FEDERAL,VIGENTE,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,,,,0.9,0.8,0.4,0.6,0.4
c41d55,DISEÑO GRAFICO DIGITAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.9,0.7,0.5,0.6,0.5
c41d55,PSICOLOGIA ORGANIZACIONAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.8,0.8,0.7,0.8,0.3
c41d55,TECNOLOGIA EDUCATIVA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.9,0.8,0.6,0.7,0.4
c41d55,"EDUCACION FISICA, RECREACION Y DEPORTE",FEDERAL,VIGENTE,EDUCACIÓN,,,,0.6,0.7,0.88,0.72,0.3
c41d55,PEDAGOGIA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.8,0.8,0.7,0.8,0.4
c41d55,EDUCACION (MAESTRIA MIXTA),FEDERAL,VIGENTE,EDUCACIÓN,maestría,,,0.73,0.79,0.76,0.79,0.39
c41d55,CONTABILIDAD Y FINANZAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.4,0.95,0.4,0.6,0.3
c41d55,MERCADOTECNIA (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,licenciatura,,,0.7,0.7,0.9,0.7,0.4
c41d55,ADMINISTRACION EMPRESARIAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
c41d55,ADMINISTRACION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
c41d55,ADMINISTRACION DE EMPRESAS TURISTICAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
c41d55,CONTABILIDAD FINANCIERA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.4,0.95,0.4,0.6,0.3
c41d55,ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,maestría,,,0.63,0.79,0.8,0.53,0.3
c41d55,MERCADOTECNIA Y MEDIOS DIGITALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.9,0.7,0.8,0.6,0.4
665845,DERECHO (LICENCIATURA MIXTA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
665845,DERECHO Y CIENCIAS JURIDICAS,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.6,0.9,0.7,0.4,0.29
665845,DERECHO (LICENCIATURA MIXTA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
665845,DERECHO EMPRESARIAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.6,0.9,0.7,0.4,0.29
665845,CIENCIAS Y TECNICAS DE LA COMUNICACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.8,0.7,0.9,0.7,0.4
665845,INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.9,0.8,0.4,0.6,0.4
665845,TECNOLOGIAS DE INFORMACION,FEDERAL,VIGENTE,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN,,,,0.9,0.8,0.4,0.6,0.4
665845,DISEÑO GRAFICO DIGITAL,FEDERAL,VIGENTE,ARTES Y HUMANIDADES,,,,0.9,0.7,0.5,0.6,0.5
665845,TECNOLOGIA EDUCATIVA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.9,0.8,0.6,0.7,0.4
665845,EDUCACION (LICENCIATURA MIXTA),FEDERAL,VIGENTE,EDUCACIÓN,licenciatura,,,0.73,0.79,0.76,0.79,0.39
665845,EDUCACION (MAESTRIA MIXTA),FEDERAL,VIGENTE,EDUCACIÓN,maestría,,,0.73,0.79,0.76,0.79,0.39
665845,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
665845,ADMINISTRACION EMPRESARIAL,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
665845,ADMINISTRACION DE EMPRESAS,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.63,0.79,0.8,0.53,0.3
665845,ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA),FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,maestría,,,0.63,0.79,0.8,0.53,0.3
d0859a,EDUCACION Y TECNOLOGIAS PARA EL APRENDIZAJE,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.73,0.79,0.76,0.79,0.39
d0859a,ARQUITECTURA,FEDERAL,VIGENTE,"INGENIERIA",,,,0.8,0.8,0.6,0.5,0.4
d0859a,CONTABILIDAD FINANCIERA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.4,0.95,0.4,0.6,0.3
d0859a,COMERCIO Y NEGOCIOS INTERNACIONALES,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.7,0.8,0.7,0.6,0.4
bf2452,DERECHO (LICENCIATURA ESCOLARIZADA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
bf2452,DERECHO (LICENCIATURA MIXTA),FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,licenciatura,,,0.6,0.9,0.7,0.4,0.29
bf2452,DERECHO CONSTITUCIONAL Y AMPARO,FEDERAL,VIGENTE,CIENCIAS SOCIALES Y DERECHO,,,,0.6,0.9,0.7,0.4,0.29
bf2452,CIENCIAS Y TECNICAS DE LA COMUNICACION,FEDERAL,VIGENTE,"CIENCIAS NATURALES, EXACTAS Y DE LA COMPUTACIÓN",,,,0.8,0.7,0.9,0.7,0.4
bf2452,INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES,FEDERAL,VIGENTE,"INGENIERIA",ingeniería,,,0.9,0.8,0.4,0.6,0.4
bf2452,TECNOLOGIA EDUCATIVA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.9,0.8,0.6,0.7,0.4
bf2452,PEDAGOGIA,FEDERAL,VIGENTE,EDUCACIÓN,,,,0.8,0.8,0.7,0.8,0.4
bf2452,EDUCACION (MAESTRIA MIXTA),FEDERAL,VIGENTE,EDUCACIÓN,maestría,,,0.73,0.79,0.76,0.79,0.39
bf2452,MERCADOTECNIA,FEDERAL,VIGENTE,ADMINISTRACIÓN Y NEGOCIOS,,,,0.8,0.7,0.9,0.7,0.4
