,id_institucion,nombre_x,plantel,estado,municipio,domicilio,nombre_y,contenido,similitud
10,117ef9,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS TAXQUEÑA,CIUDAD DE MÉXICO,COYOACÁN,"CERRO DE JESUS NO. 67, COLONIA CAMPESTRE CHURUBUSCO","TECNOLOGIA EDUCATIVA, ADMINISTRACION EMPRESARIAL, MERCADOTECNIA ESTRATEGICA, CIENCIAS Y TECNICAS DE LA COMUNICACION, DERECHO Y CIENCIAS JURIDICAS, TECNOLOGIA EDUCATIVA, EDUCACION, DISEÑO E INDUSTRIA DEL VESTIDO Y DE LA MODA, ADMINISTRACION EMPRESARIAL, MERCADOTECNIA ESTRATEGICA, ADMINISTRACION DE EMPRESAS TURISTICAS, CONTABILIDAD Y FINANZAS, ADMINISTRACION DE EMPRESAS, MERCADOTECNIA, ADMINISTRACION Y DIRECCION EMPRESARIAL, MERCADOTECNIA Y MEDIOS DIGITALES, ADMINISTRACION DE NEGOCIOS","CIUDAD DE MÉXICO TECNOLOGIA EDUCATIVA, ADMINISTRACION EMPRESARIAL, MERCADOTECNIA ESTRATEGICA, CIENCIAS Y TECNICAS DE LA COMUNICACION, DERECHO Y CIENCIAS JURIDICAS, TECNOLOGIA EDUCATIVA, EDUCACION, DISEÑO E INDUSTRIA DEL VESTIDO Y DE LA MODA, ADMINISTRACION EMPRESARIAL, MERCADOTECNIA ESTRATEGICA, ADMINISTRACION DE EMPRESAS TURISTICAS, CONTABILIDAD Y FINANZAS, ADMINISTRACION DE EMPRESAS, MERCADOTECNIA, ADMINISTRACION Y DIRECCION EMPRESARIAL, MERCADOTECNIA Y MEDIOS DIGITALES, ADMINISTRACION DE NEGOCIOS",0.05578991132729497
11,578f58,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS URUAPAN,MICHOACÁN DE OCAMPO,URUAPAN,"CARRETERA URUAPAN-PATZCUARO (ACTUALMENTE CALZADA BENITO JUAREZ) NO. 1390 ESQ. PASEO DE LA CIMA, COLONIA LOMAS DEL VALLE NORTE","DERECHO, DERECHO Y CIENCIAS JURIDICAS, CIENCIAS Y TECNICAS DE LA COMUNICACION, CONTABILIDAD Y FINANZAS, INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES, DISEÑO GRAFICO DIGITAL, EDUCACION Y TECNOLOGIAS PARA EL APRENDIZAJE, EDUCACION Y TECNOLOGIAS PARA EL APRENDIZAJE, EDUCACION FISICA Y DEPORTE, EDUCACION (LICENCIATURA MIXTA), EDUCACION (MAESTRIA MIXTA), ENTRENAMIENTO DEPORTIVO, ADMINISTRACION DE EMPRESAS (LICENCIATURA ESCOLARIZADA), MERCADOTECNIA ESTRATEGICA, EDUCACION FISICA Y DEPORTE, ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA), EDUCACION (MAESTRIA MIXTA), EDUCACION (LICENCIATURA MIXTA), ENTRENAMIENTO DEPORTIVO, COMERCIO Y NEGOCIOS INTERNACIONALES","MICHOACÁN DE OCAMPO DERECHO, DERECHO Y CIENCIAS JURIDICAS, CIENCIAS Y TECNICAS DE LA COMUNICACION, CONTABILIDAD Y FINANZAS, INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES, DISEÑO GRAFICO DIGITAL, EDUCACION Y TECNOLOGIAS PARA EL APRENDIZAJE, EDUCACION Y TECNOLOGIAS PARA EL APRENDIZAJE, EDUCACION FISICA Y DEPORTE, EDUCACION (LICENCIATURA MIXTA), EDUCACION (MAESTRIA MIXTA), ENTRENAMIENTO DEPORTIVO, ADMINISTRACION DE EMPRESAS (LICENCIATURA ESCOLARIZADA), MERCADOTECNIA ESTRATEGICA, EDUCACION FISICA Y DEPORTE, ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA), EDUCACION (MAESTRIA MIXTA), EDUCACION (LICENCIATURA MIXTA), ENTRENAMIENTO DEPORTIVO, COMERCIO Y NEGOCIOS INTERNACIONALES",0.07850915813890481
12,9b7d2a,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS TEHUACAN,PUEBLA,TEHUACÁN,"AVENIDA JOSE GARCI-CRESPO NO. 2421, SAN NICOLAS TETITZINTLA","DERECHO (LICENCIATURA ESCOLARIZADA), DERECHO (LICENCIATURA MIXTA), DERECHO CONSTITUCIONAL Y AMPARO, JUICIOS ORALES, CIENCIAS Y TECNICAS DE LA COMUNICACION, DISEÑO GRAFICO DIGITAL, PSICOLOGIA ORGANIZACIONAL, EDUCACION Y TECNOLOGIAS PARA EL APRENDIZAJE, PEDAGOGIA, EDUCACION (MAESTRIA MIXTA), DISEÑO E INDUSTRIA DEL VESTIDO Y DE LA MODA, ADMINISTRACION DE EMPRESAS (LICENCIATURA ESCOLARIZADA), ADMINISTRACION DE EMPRESAS TURISTICAS, ADMINISTRACION DE EMPRESAS (LICENCIATURA MIXTA), MERCADOTECNIA (LICENCIATURA MIXTA), CONTABILIDAD FINANCIERA, MERCADOTECNIA ESTRATEGICA, INGENIERIA INDUSTRIAL Y LOGISTICA, ADMINISTRACION Y DIRECCION EMPRESARIAL, ADMINISTRACION DE NEGOCIOS (MAESTRIA ESCOLARIZADA), MERCADOTECNIA Y MEDIOS DIGITALES, DERECHO EMPRESARIAL, ADMINISTRACION DE HOSPITALES","PUEBLA DERECHO (LICENCIATURA ESCOLARIZADA), DERECHO (LICENCIATURA MIXTA), DERECHO CONSTITUCIONAL Y AMPARO, JUICIOS ORALES, CIENCIAS Y TECNICAS DE LA COMUNICACION, DISEÑO GRAFICO DIGITAL, PSICOLOGIA ORGANIZACIONAL, EDUCACION Y TECNOLOGIAS PARA EL APRENDIZAJE, PEDAGOGIA, EDUCACION (MAESTRIA MIXTA), DISEÑO E INDUSTRIA DEL VESTIDO Y DE LA MODA, ADMINISTRACION DE EMPRESAS (LICENCIATURA ESCOLARIZADA), ADMINISTRACION DE EMPRESAS TURISTICAS, ADMINISTRACION DE EMPRESAS (LICENCIATURA MIXTA), MERCADOTECNIA (LICENCIATURA MIXTA), CONTABILIDAD FINANCIERA, MERCADOTECNIA ESTRATEGICA, INGENIERIA INDUSTRIAL Y LOGISTICA, ADMINISTRACION Y DIRECCION EMPRESARIAL, ADMINISTRACION DE NEGOCIOS (MAESTRIA ESCOLARIZADA), MERCADOTECNIA Y MEDIOS DIGITALES, DERECHO EMPRESARIAL, ADMINISTRACION DE HOSPITALES",0.17963848904410357
13,d5206e,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS GOMEZ PALACIO (LAS ROSAS),DURANGO,GÓMEZ PALACIO,"BOULEVARD MIGUEL ALEMAN ESQ. ALDAMA PLANTA BAJA (PRIMER PISO) Y SEGUNDO NIVEL (SEGUNDO PISO) PLAZA IMAGEN, COLONIA LAS ROSAS","PROGRAMACION, PSICOLOGIA ORGANIZACIONAL, TECNOLOGIA EDUCATIVA, MERCADOTECNIA ESTRATEGICA","DURANGO PROGRAMACION, PSICOLOGIA ORGANIZACIONAL, TECNOLOGIA EDUCATIVA, MERCADOTECNIA ESTRATEGICA",0.0
14,0006b1,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS TOLUCA,MÉXICO,METEPEC,"BOULEVARD TOLUCA - METEPEC NO. 239 NORTE, COLONIA LA MICHOACANA","DERECHO (LICENCIATURA ESCOLARIZADA), DERECHO (LICENCIATURA MIXTA), CIENCIAS Y TECNICAS DE LA COMUNICACION, INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES, TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION, EDUCACION FISICA, RECREACION Y DEPORTE, EDUCACION, ADMINISTRACION DE EMPRESAS (LICENCIATURA ESCOLARIZADA), CONTABILIDAD Y FINANZAS, ADMINISTRACION DE EMPRESAS (LICENCIATURA MIXTA), MERCADOTECNIA, MERCADOTECNIA ESTRATEGICA, ADMINISTRACION DE NEGOCIOS","MÉXICO DERECHO (LICENCIATURA ESCOLARIZADA), DERECHO (LICENCIATURA MIXTA), CIENCIAS Y TECNICAS DE LA COMUNICACION, INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES, TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION, EDUCACION FISICA, RECREACION Y DEPORTE, EDUCACION, ADMINISTRACION DE EMPRESAS (LICENCIATURA ESCOLARIZADA), CONTABILIDAD Y FINANZAS, ADMINISTRACION DE EMPRESAS (LICENCIATURA MIXTA), MERCADOTECNIA, MERCADOTECNIA ESTRATEGICA, ADMINISTRACION DE NEGOCIOS",0.13440798889084676
15,33ed5d,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS TEJUPILCO,MÉXICO,TEJUPILCO,"AVENIDA 27 DE SEPTIEMBRE NO. 48, COLONIA CENTRO","DERECHO (LICENCIATURA ESCOLARIZADA), DERECHO (LICENCIATURA MIXTA), CIENCIAS Y TECNICAS DE LA COMUNICACION, TECNOLOGIA EDUCATIVA, EDUCACION FISICA, RECREACION Y DEPORTE, EDUCACION (MAESTRIA MIXTA), CONTABILIDAD Y FINANZAS, ADMINISTRACION DE EMPRESAS, ADMINISTRACION EMPRESARIAL, ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA)","MÉXICO DERECHO (LICENCIATURA ESCOLARIZADA), DERECHO (LICENCIATURA MIXTA), CIENCIAS Y TECNICAS DE LA COMUNICACION, TECNOLOGIA EDUCATIVA, EDUCACION FISICA, RECREACION Y DEPORTE, EDUCACION (MAESTRIA MIXTA), CONTABILIDAD Y FINANZAS, ADMINISTRACION DE EMPRESAS, ADMINISTRACION EMPRESARIAL, ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA)",0.16011191556722826
16,35d9b7,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,COATZACOALCOS,"AVENIDA UNIVERSIDAD VERACRUZANA NO. 2919, COLONIA LOMAS DE BARRILLAS","DERECHO, DERECHO Y CIENCIAS JURIDICAS, JUICIOS ORALES, CIENCIAS Y TECNICAS DE LA COMUNICACION, TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION, DISEÑO DE MODAS, EDUCACION (MAESTRIA MIXTA), DISEÑO E INDUSTRIA DEL VESTIDO Y DE LA MODA, ENERGIA SUSTENTABLE, MERCADOTECNIA ESTRATEGICA, ADMINISTRACION EMPRESARIAL, ADMINISTRACION DE EMPRESAS, CONTABILIDAD FINANCIERA, ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA), MERCADOTECNIA Y MEDIOS DIGITALES","VERACRUZ DE IGNACIO DE LA LLAVE DERECHO, DERECHO Y CIENCIAS JURIDICAS, JUICIOS ORALES, CIENCIAS Y TECNICAS DE LA COMUNICACION, TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION, DISEÑO DE MODAS, EDUCACION (MAESTRIA MIXTA), DISEÑO E INDUSTRIA DEL VESTIDO Y DE LA MODA, ENERGIA SUSTENTABLE, MERCADOTECNIA ESTRATEGICA, ADMINISTRACION EMPRESARIAL, ADMINISTRACION DE EMPRESAS, CONTABILIDAD FINANCIERA, ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA), MERCADOTECNIA Y MEDIOS DIGITALES",0.11240497983512256
17,72ef31,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS GUADALAJARA,JALISCO,ZAPOPAN,"AVENIDA LOPEZ MATEOS SUR NO. 2221 ESQUINA AHUEHUETES, COLONIA RINCONADA DEL SOL","DERECHO Y CIENCIAS JURIDICAS, DERECHO EMPRESARIAL, CIENCIAS Y TECNICAS DE LA COMUNICACION, INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES, INGENIERIA EN DESARROLLO DE SOFTWARE, TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION, DISEÑO GRAFICO DIGITAL, PSICOLOGIA ORGANIZACIONAL, CIENCIAS DE LA EDUCACION, EDUCACION (MAESTRIA MIXTA), INGENIERIA INDUSTRIAL Y LOGISTICA, DISEÑO E INDUSTRIA DEL VESTIDO Y DE LA MODA, ADMINISTRACION EMPRESARIAL, ADMINISTRACION DE EMPRESAS, ADMINISTRACION DE EMPRESAS TURISTICAS, CONTABILIDAD Y FINANZAS (LICENCIATURA MIXTA), DERECHO, MERCADOTECNIA (LICENCIATURA MIXTA), COMERCIO INTERNACIONAL Y LOGISTICA, CONTABILIDAD FINANCIERA, ADMINISTRACION Y DIRECCION EMPRESARIAL, ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA)","JALISCO DERECHO Y CIENCIAS JURIDICAS, DERECHO EMPRESARIAL, CIENCIAS Y TECNICAS DE LA COMUNICACION, INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES, INGENIERIA EN DESARROLLO DE SOFTWARE, TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION, DISEÑO GRAFICO DIGITAL, PSICOLOGIA ORGANIZACIONAL, CIENCIAS DE LA EDUCACION, EDUCACION (MAESTRIA MIXTA), INGENIERIA INDUSTRIAL Y LOGISTICA, DISEÑO E INDUSTRIA DEL VESTIDO Y DE LA MODA, ADMINISTRACION EMPRESARIAL, ADMINISTRACION DE EMPRESAS, ADMINISTRACION DE EMPRESAS TURISTICAS, CONTABILIDAD Y FINANZAS (LICENCIATURA MIXTA), DERECHO, MERCADOTECNIA (LICENCIATURA MIXTA), COMERCIO INTERNACIONAL Y LOGISTICA, CONTABILIDAD FINANCIERA, ADMINISTRACION Y DIRECCION EMPRESARIAL, ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA)",0.13106111029577233
18,16eafc,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS OCOTLAN,JALISCO,OCOTLÁN,"AVENIDA UNIVERSIDAD NO. 950 CENTRO COMERCIAL PLAZA OCOTLAN LOCS. L67, L68 Y L69, COLONIA LA FLORESTA","DERECHO Y CIENCIAS JURIDICAS, DERECHO, CRIMINOLOGIA Y CRIMINALISTICA FORENSES, CIENCIAS Y TECNICAS DE LA COMUNICACION, PSICOLOGIA ORGANIZACIONAL, TECNOLOGIA EDUCATIVA, EDUCACION FISICA Y DEPORTE, EDUCACION (LICENCIATURA MIXTA), PEDAGOGIA, EDUCACION (MAESTRIA MIXTA), INGENIERIA INDUSTRIAL, DISEÑO E INDUSTRIA DEL VESTIDO Y DE LA MODA, ADMINISTRACION EMPRESARIAL, MERCADOTECNIA ESTRATEGICA, CONTABILIDAD FINANCIERA, ADMINISTRACION DE EMPRESAS, MERCADOTECNIA, INGENIERIA INDUSTRIAL Y CALIDAD, ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA)","JALISCO DERECHO Y CIENCIAS JURIDICAS, DERECHO, CRIMINOLOGIA Y CRIMINALISTICA FORENSES, CIENCIAS Y TECNICAS DE LA COMUNICACION, PSICOLOGIA ORGANIZACIONAL, TECNOLOGIA EDUCATIVA, EDUCACION FISICA Y DEPORTE, EDUCACION (LICENCIATURA MIXTA), PEDAGOGIA, EDUCACION (MAESTRIA MIXTA), INGENIERIA INDUSTRIAL, DISEÑO E INDUSTRIA DEL VESTIDO Y DE LA MODA, ADMINISTRACION EMPRESARIAL, MERCADOTECNIA ESTRATEGICA, CONTABILIDAD FINANCIERA, ADMINISTRACION DE EMPRESAS, MERCADOTECNIA, INGENIERIA INDUSTRIAL Y CALIDAD, ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA)",0.11932588466875499
19,c41d55,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS ATLIXCO,PUEBLA,ATLIXCO,"AVENIDA INDEPENDENCIA NO. 907, COLONIA ALVARO OBREGON","DERECHO Y CIENCIAS JURIDICAS, DERECHO, CRIMINOLOGIA Y CRIMINALISTICA FORENSES, CIENCIAS Y TECNICAS DE LA COMUNICACION, TECNOLOGIAS DE INFORMACION, DISEÑO GRAFICO DIGITAL, PSICOLOGIA ORGANIZACIONAL, TECNOLOGIA EDUCATIVA, EDUCACION FISICA, RECREACION Y DEPORTE, PEDAGOGIA, EDUCACION (MAESTRIA MIXTA), CONTABILIDAD Y FINANZAS, MERCADOTECNIA (LICENCIATURA ESCOLARIZADA), ADMINISTRACION EMPRESARIAL, ADMINISTRACION DE EMPRESAS, ADMINISTRACION DE EMPRESAS TURISTICAS, CONTABILIDAD FINANCIERA, ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA), MERCADOTECNIA Y MEDIOS DIGITALES","PUEBLA DERECHO Y CIENCIAS JURIDICAS, DERECHO, CRIMINOLOGIA Y CRIMINALISTICA FORENSES, CIENCIAS Y TECNICAS DE LA COMUNICACION, TECNOLOGIAS DE INFORMACION, DISEÑO GRAFICO DIGITAL, PSICOLOGIA ORGANIZACIONAL, TECNOLOGIA EDUCATIVA, EDUCACION FISICA, RECREACION Y DEPORTE, PEDAGOGIA, EDUCACION (MAESTRIA MIXTA), CONTABILIDAD Y FINANZAS, MERCADOTECNIA (LICENCIATURA ESCOLARIZADA), ADMINISTRACION EMPRESARIAL, ADMINISTRACION DE EMPRESAS, ADMINISTRACION DE EMPRESAS TURISTICAS, CONTABILIDAD FINANCIERA, ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA), MERCADOTECNIA Y MEDIOS DIGITALES",0.11924507397511296
20,665845,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS TUXPAM,VERACRUZ DE IGNACIO DE LA LLAVE,TUXPAN,"AVENIDA MORELOS NO. 35 Y AVENIDA JUAREZ NO. 39, COLONIA CENTRO","DERECHO (LICENCIATURA MIXTA), DERECHO Y CIENCIAS JURIDICAS, DERECHO (LICENCIATURA MIXTA), DERECHO EMPRESARIAL, CIENCIAS Y TECNICAS DE LA COMUNICACION, INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES, TECNOLOGIAS DE INFORMACION, DISEÑO GRAFICO DIGITAL, TECNOLOGIA EDUCATIVA, EDUCACION (LICENCIATURA MIXTA), EDUCACION (MAESTRIA MIXTA), MERCADOTECNIA, ADMINISTRACION EMPRESARIAL, ADMINISTRACION DE EMPRESAS, ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA)","VERACRUZ DE IGNACIO DE LA LLAVE DERECHO (LICENCIATURA MIXTA), DERECHO Y CIENCIAS JURIDICAS, DERECHO (LICENCIATURA MIXTA), DERECHO EMPRESARIAL, CIENCIAS Y TECNICAS DE LA COMUNICACION, INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES, TECNOLOGIAS DE INFORMACION, DISEÑO GRAFICO DIGITAL, TECNOLOGIA EDUCATIVA, EDUCACION (LICENCIATURA MIXTA), EDUCACION (MAESTRIA MIXTA), MERCADOTECNIA, ADMINISTRACION EMPRESARIAL, ADMINISTRACION DE EMPRESAS, ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA)",0.2309638643311861
21,d0859a,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS DURANGO (PERIFERICO),DURANGO,DURANGO,"ANILLO PERIFERICO NO. 101, PREDIO EL SALTITO","EDUCACION Y TECNOLOGIAS PARA EL APRENDIZAJE, ARQUITECTURA, CONTABILIDAD FINANCIERA, COMERCIO Y NEGOCIOS INTERNACIONALES","DURANGO EDUCACION Y TECNOLOGIAS PARA EL APRENDIZAJE, ARQUITECTURA, CONTABILIDAD FINANCIERA, COMERCIO Y NEGOCIOS INTERNACIONALES",0.0
22,bf2452,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS TUXTEPEC,OAXACA,SAN JUAN BAUTISTA TUXTEPEC,"AVENIDA INDEPENDENCIA NO. 1026, COLONIA LA PIRAGUA","DERECHO (LICENCIATURA ESCOLARIZADA), DERECHO (LICENCIATURA MIXTA), DERECHO CONSTITUCIONAL Y AMPARO, CIENCIAS Y TECNICAS DE LA COMUNICACION, INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES, TECNOLOGIA EDUCATIVA, PEDAGOGIA, EDUCACION (MAESTRIA MIXTA), MERCADOTECNIA, ADMINISTRACION DE EMPRESAS, ADMINISTRACION EMPRESARIAL, INGENIERIA INDUSTRIAL Y LOGISTICA, INGENIERIA EN GESTION EMPRESARIAL, ADMINISTRACION DE HOSPITALES","OAXACA DERECHO (LICENCIATURA ESCOLARIZADA), DERECHO (LICENCIATURA MIXTA), DERECHO CONSTITUCIONAL Y AMPARO, CIENCIAS Y TECNICAS DE LA COMUNICACION, INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES, TECNOLOGIA EDUCATIVA, PEDAGOGIA, EDUCACION (MAESTRIA MIXTA), MERCADOTECNIA, ADMINISTRACION DE EMPRESAS, ADMINISTRACION EMPRESARIAL, INGENIERIA INDUSTRIAL Y LOGISTICA, INGENIERIA EN GESTION EMPRESARIAL, ADMINISTRACION DE HOSPITALES",0.21876371803048
23,318cfb,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS VILLAHERMOSA,TABASCO,CENTRO,"REFORMA NO. 100 ESQUINA AVENIDA GREGORIO MENDEZ MAGAÑA, COLONIA ATASTA","DERECHO, DERECHO Y CIENCIAS JURIDICAS, DERECHO CONSTITUCIONAL Y AMPARO, PSICOLOGIA ORGANIZACIONAL, EDUCACION Y TECNOLOGIAS PARA EL APRENDIZAJE, PEDAGOGIA, EDUCACION, ADMINISTRACION DE EMPRESAS (LICENCIATURA MIXTA), MERCADOTECNIA (LICENCIATURA MIXTA), ADMINISTRACION DE EMPRESAS (LICENCIATURA MIXTA), ADMINISTRACION DE EMPRESAS TURISTICAS, CONTABILIDAD FINANCIERA, MERCADOTECNIA ESTRATEGICA, INGENIERIA INDUSTRIAL Y CALIDAD, CONTABILIDAD Y FINANZAS, ADMINISTRACION DE NEGOCIOS, ADMINISTRACION DE HOSPITALES","TABASCO DERECHO, DERECHO Y CIENCIAS JURIDICAS, DERECHO CONSTITUCIONAL Y AMPARO, PSICOLOGIA ORGANIZACIONAL, EDUCACION Y TECNOLOGIAS PARA EL APRENDIZAJE, PEDAGOGIA, EDUCACION, ADMINISTRACION DE EMPRESAS (LICENCIATURA MIXTA), MERCADOTECNIA (LICENCIATURA MIXTA), ADMINISTRACION DE EMPRESAS (LICENCIATURA MIXTA), ADMINISTRACION DE EMPRESAS TURISTICAS, CONTABILIDAD FINANCIERA, MERCADOTECNIA ESTRATEGICA, INGENIERIA INDUSTRIAL Y CALIDAD, CONTABILIDAD Y FINANZAS, ADMINISTRACION DE NEGOCIOS, ADMINISTRACION DE HOSPITALES",0.17961501828688048
24,b8cdd4,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS TEPATITLAN,JALISCO,TEPATITLÁN DE MORELOS,"RICARDO ALCALA IÑIGUEZ NO. 423, FRACCIONAMIENTO LOS ALAMOS","DERECHO Y CIENCIAS JURIDICAS, JUICIOS ORALES, CIENCIAS Y TECNICAS DE LA COMUNICACION, DISEÑO GRAFICO DIGITAL, EDUCACION FISICA, RECREACION Y DEPORTE, EDUCACION (LICENCIATURA MIXTA), EDUCACION, ARQUITECTURA, MERCADOTECNIA, ADMINISTRACION DE EMPRESAS, DERECHO, CONTABILIDAD Y FINANZAS, ADMINISTRACION EMPRESARIAL, MERCADOTECNIA ESTRATEGICA, ADMINISTRACION Y DIRECCION EMPRESARIAL, CONTABILIDAD FINANCIERA, ADMINISTRACION DE NEGOCIOS","JALISCO DERECHO Y CIENCIAS JURIDICAS, JUICIOS ORALES, CIENCIAS Y TECNICAS DE LA COMUNICACION, DISEÑO GRAFICO DIGITAL, EDUCACION FISICA, RECREACION Y DEPORTE, EDUCACION (LICENCIATURA MIXTA), EDUCACION, ARQUITECTURA, MERCADOTECNIA, ADMINISTRACION DE EMPRESAS, DERECHO, CONTABILIDAD Y FINANZAS, ADMINISTRACION EMPRESARIAL, MERCADOTECNIA ESTRATEGICA, ADMINISTRACION Y DIRECCION EMPRESARIAL, CONTABILIDAD FINANCIERA, ADMINISTRACION DE NEGOCIOS",0.1365525879666095
25,46fb7a,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS ACAPULCO,GUERRERO,ACAPULCO DE JUÁREZ,"AVENIDA COSTERA MIGUEL ALEMAN NO. 2701, FRACCIONAMIENTO CLUB DEPORTIVO","DERECHO Y CIENCIAS JURIDICAS, DERECHO, CIENCIAS Y TECNICAS DE LA COMUNICACION, INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES, DISEÑO GRAFICO DIGITAL, PSICOLOGIA ORGANIZACIONAL, PEDAGOGIA, EDUCACION (MAESTRIA MIXTA), ARQUITECTURA, ADMINISTRACION DE EMPRESAS, ADMINISTRACION EMPRESARIAL, MERCADOTECNIA ESTRATEGICA, ADMINISTRACION DE EMPRESAS TURISTICAS, COMERCIO Y NEGOCIOS INTERNACIONALES, INGENIERIA INDUSTRIAL Y CALIDAD, ADMINISTRACION DE NEGOCIOS (MAESTRIA ESCOLARIZADA)","GUERRERO DERECHO Y CIENCIAS JURIDICAS, DERECHO, CIENCIAS Y TECNICAS DE LA COMUNICACION, INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES, DISEÑO GRAFICO DIGITAL, PSICOLOGIA ORGANIZACIONAL, PEDAGOGIA, EDUCACION (MAESTRIA MIXTA), ARQUITECTURA, ADMINISTRACION DE EMPRESAS, ADMINISTRACION EMPRESARIAL, MERCADOTECNIA ESTRATEGICA, ADMINISTRACION DE EMPRESAS TURISTICAS, COMERCIO Y NEGOCIOS INTERNACIONALES, INGENIERIA INDUSTRIAL Y CALIDAD, ADMINISTRACION DE NEGOCIOS (MAESTRIA ESCOLARIZADA)",0.14192305623456722
26,66d89e,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,CAMPUS MERIDA,YUCATÁN,MÉRIDA,"CALLE 17 NO. 75 X 16, COLONIA VISTA ALEGRE","DERECHO Y CIENCIAS JURIDICAS, DERECHO (LICENCIATURA MIXTA), DERECHO (LICENCIATURA MIXTA), DERECHO EMPRESARIAL, CIENCIAS Y TECNICAS DE LA COMUNICACION, INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES, PSICOLOGIA ORGANIZACIONAL, EDUCACION (MAESTRIA MIXTA), ADMINISTRACION EMPRESARIAL, MERCADOTECNIA ESTRATEGICA, ADMINISTRACION DE EMPRESAS, MERCADOTECNIA, CONTABILIDAD Y FINANZAS, NEGOCIOS INTERNACIONALES, CONTABILIDAD FINANCIERA, ADMINISTRACION Y DIRECCION EMPRESARIAL, ADMINISTRACION DE HOSPITALES, ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA)","YUCATÁN DERECHO Y CIENCIAS JURIDICAS, DERECHO (LICENCIATURA MIXTA), DERECHO (LICENCIATURA MIXTA), DERECHO EMPRESARIAL, CIENCIAS Y TECNICAS DE LA COMUNICACION, INGENIERIA DE SOFTWARE Y SISTEMAS COMPUTACIONALES, PSICOLOGIA ORGANIZACIONAL, EDUCACION (MAESTRIA MIXTA), ADMINISTRACION EMPRESARIAL, MERCADOTECNIA ESTRATEGICA, ADMINISTRACION DE EMPRESAS, MERCADOTECNIA, CONTABILIDAD Y FINANZAS, NEGOCIOS INTERNACIONALES, CONTABILIDAD FINANCIERA, ADMINISTRACION Y DIRECCION EMPRESARIAL, ADMINISTRACION DE HOSPITALES, ADMINISTRACION DE NEGOCIOS (MAESTRIA MIXTA)",0.22299947653819707
